2025-08-13 20:31:02,467 | INFO | database:92 | Database initialized successfully
2025-08-13 20:34:02,879 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "POST /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/editMessageText?text=%0A++++%F0%9F%8E%AE+%3Cb%3E%D8%A8%D8%A7%D8%B2%DB%8C+%D8%AF%D8%B1+%D8%AD%D8%A7%D9%84+%D8%A7%D9%86%D8%AC%D8%A7%D9%85%3C%2Fb%3E%0A%0A++++%F0%9F%8F%B7%EF%B8%8F+%DA%A9%D8%AF+%D8%A8%D8%A7%D8%B2%DB%8C%3A+%3Ccode%3EWWFK764J%3C%2Fcode%3E%0A++++%F0%9F%8E%AF+%D9%86%D9%88%D8%B9%3A+%F0%9F%8E%AF+%DA%A9%D9%84%D8%A7%D8%B3%DB%8C%DA%A9%0A%0A++++%F0%9F%91%A4+%D9%86%D9%88%D8%A8%D8%AA%3A+%3Cb%3EMoein%3C%2Fb%3E%0A%0A++++%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8+%DA%A9%D9%86%3A+%D8%AD%D9%82%DB%8C%D9%82%D8%AA+%DB%8C%D8%A7+%D8%B4%D8%AC%D8%A7%D8%B9%D8%AA%D8%9F+%F0%9F%A4%94%0A++++&inline_message_id=BAAAABbVBgBKixYg-eGKKsQBaDo&parse_mode=HTML&reply_markup=%7B%22inline_keyboard%22%3A+%5B%5B%7B%22text%22%3A+%22%5Cud83d%5Cudcad+%5Cu062d%5Cu0642%5Cu06cc%5Cu0642%5Cu062a%22%2C+%22callback_data%22%3A+%22choice_truth_WWFK764J%22%7D%2C+%7B%22text%22%3A+%22%5Cud83d%5Cudcaa+%5Cu0634%5Cu062c%5Cu0627%5Cu0639%5Cu062a%22%2C+%22callback_data%22%3A+%22choice_dare_WWFK764J%22%7D%5D%2C+%5B%7B%22text%22%3A+%22%5Cud83c%5Cudfc1+%5Cu067e%5Cu0627%5Cu06cc%5Cu0627%5Cu0646+%5Cu0628%5Cu0627%5Cu0632%5Cu06cc%22%2C+%22callback_data%22%3A+%22end_game_WWFK764J%22%7D%5D%5D%7D HTTP/1.1" 200 25
2025-08-13 20:34:03,240 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "POST /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/answerCallbackQuery?callback_query_id=686474505573121565&text=%D8%A7%D9%86%D8%AC%D8%A7%D9%85+%D8%B4%D8%AF+%E2%9C%85+%2B10+%D8%A7%D9%85%D8%AA%DB%8C%D8%A7%D8%B2%21 HTTP/1.1" 200 25
2025-08-13 20:34:05,832 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334580&timeout=20 HTTP/1.1" 200 439
2025-08-13 20:34:05,833 | DEBUG | connectionpool:241 | Starting new HTTP connection (1): 172.245.81.156:3000
2025-08-13 20:34:06,240 | DEBUG | connectionpool:544 | http://172.245.81.156:3000 "GET /api/channel HTTP/1.1" 200 None
2025-08-13 20:34:06,362 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getChatMember?chat_id=%40thisistestbynotfound&user_id=6602283244 HTTP/1.1" 200 272
2025-08-13 20:34:06,506 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getChatMember?chat_id=%40testbynf&user_id=6602283244 HTTP/1.1" 200 272
2025-08-13 20:34:06,660 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "POST /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/answerCallbackQuery?callback_query_id=686474502259953419&text=%E2%9D%8C+%D9%81%D9%82%D8%B7+%D8%B3%D8%A7%D8%B2%D9%86%D8%AF%D9%87+%D8%A8%D8%A7%D8%B2%DB%8C+%D9%85%DB%8C%E2%80%8C%D8%AA%D9%88%D8%A7%D9%86%D8%AF+%D8%A2%D9%86+%D8%B1%D8%A7+%D9%BE%D8%A7%DB%8C%D8%A7%D9%86+%D8%AF%D9%87%D8%AF%21 HTTP/1.1" 200 25
2025-08-13 20:34:09,084 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334581&timeout=20 HTTP/1.1" 200 289
2025-08-13 20:34:09,085 | DEBUG | connectionpool:241 | Starting new HTTP connection (1): 172.245.81.156:3000
2025-08-13 20:34:09,499 | DEBUG | connectionpool:544 | http://172.245.81.156:3000 "GET /api/channel HTTP/1.1" 200 None
2025-08-13 20:34:09,643 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getChatMember?chat_id=%40thisistestbynotfound&user_id=538348362 HTTP/1.1" 200 121
2025-08-13 20:34:09,782 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getChatMember?chat_id=%40testbynf&user_id=538348362 HTTP/1.1" 200 121
2025-08-13 20:34:10,040 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "POST /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/editMessageText?text=%0A++++%F0%9F%8F%86+%3Cb%3E%D9%86%D8%AA%D8%A7%DB%8C%D8%AC+%D9%86%D9%87%D8%A7%DB%8C%DB%8C+%D8%A8%D8%A7%D8%B2%DB%8C%3C%2Fb%3E%0A%0A++++%F0%9F%93%8A+%3Cb%3E%D8%B1%D8%AA%D8%A8%D9%87%E2%80%8C%D8%A8%D9%86%D8%AF%DB%8C%3A%3C%2Fb%3E%0A++++%0A%0A++++%F0%9F%8E%89+%D8%AA%D8%A8%D8%B1%DB%8C%DA%A9+%D8%A8%D9%87+%D9%87%D9%85%D9%87+%D8%A8%D8%A7%D8%B2%DB%8C%DA%A9%D9%86%D8%A7%D9%86%21%0A%0A++++%D8%A8%D8%B1%D8%A7%DB%8C+%D8%A8%D8%A7%D8%B2%DB%8C+%D9%85%D8%AC%D8%AF%D8%AF+%D8%A7%D8%B2+%D8%AF%D8%B3%D8%AA%D9%88%D8%B1+%2Fstart+%D8%A7%D8%B3%D8%AA%D9%81%D8%A7%D8%AF%D9%87+%DA%A9%D9%86%DB%8C%D8%AF.%0A++++&inline_message_id=BAAAABbVBgBKixYg-eGKKsQBaDo&parse_mode=HTML HTTP/1.1" 200 25
2025-08-13 20:34:10,169 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "POST /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/answerCallbackQuery?callback_query_id=2312188610910078617&text=%F0%9F%8F%81+%D8%A8%D8%A7%D8%B2%DB%8C+%D9%BE%D8%A7%DB%8C%D8%A7%D9%86+%DB%8C%D8%A7%D9%81%D8%AA%21 HTTP/1.1" 200 25
2025-08-13 20:34:30,342 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334582&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:34:51,542 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334582&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:35:12,685 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334582&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:35:33,842 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334582&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:35:54,989 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334582&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:36:16,133 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334582&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:36:37,300 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334582&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:36:58,442 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334582&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:37:19,581 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334582&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:37:40,725 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334582&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:38:01,862 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334582&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:38:13,547 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334582&timeout=20 HTTP/1.1" 200 367
2025-08-13 20:38:13,548 | DEBUG | connectionpool:241 | Starting new HTTP connection (1): 172.245.81.156:3000
2025-08-13 20:38:13,948 | DEBUG | connectionpool:544 | http://172.245.81.156:3000 "GET /api/channel HTTP/1.1" 200 None
2025-08-13 20:38:14,359 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getChatMember?chat_id=%40thisistestbynotfound&user_id=6602283244 HTTP/1.1" 200 272
2025-08-13 20:38:14,508 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getChatMember?chat_id=%40testbynf&user_id=6602283244 HTTP/1.1" 200 272
2025-08-13 20:38:15,540 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "POST /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/answerInlineQuery?inline_query_id=686474502660788991&results=%5B%7B%22type%22%3A+%22article%22%2C+%22id%22%3A+%22create_classic%22%2C+%22title%22%3A+%22%5Cud83c%5Cudfaf+%5Cu0628%5Cu0627%5Cu0632%5Cu06cc+%5Cu06a9%5Cu0644%5Cu0627%5Cu0633%5Cu06cc%5Cu06a9%22%2C+%22input_message_content%22%3A+%7B%22message_text%22%3A+%22%5Cud83c%5Cudfaf+%5Cu0628%5Cu0627%5Cu0632%5Cu06cc+%5Cu06a9%5Cu0644%5Cu0627%5Cu0633%5Cu06cc%5Cu06a9+-+%5Cu0633%5Cu0624%5Cu0627%5Cu0644%5Cu0627%5Cu062a+%5Cu0645%5Cu0639%5Cu0645%5Cu0648%5Cu0644%5Cu06cc+%5Cu0648+%5Cu0633%5Cu0631%5Cu06af%5Cu0631%5Cu0645%5Cu200c%5Cu06a9%5Cu0646%5Cu0646%5Cu062f%5Cu0647%5Cn%5Cn%5Cu0628%5Cu0631%5Cu0627%5Cu06cc+%5Cu0627%5Cu06cc%5Cu062c%5Cu0627%5Cu062f+%5Cu0628%5Cu0627%5Cu0632%5Cu06cc+%5Cu06a9%5Cu0644%5Cu06cc%5Cu06a9+%5Cu06a9%5Cu0646%5Cu06cc%5Cu062f%3A%22%7D%2C+%22reply_markup%22%3A+%7B%22inline_keyboard%22%3A+%5B%5B%7B%22text%22%3A+%22%5Cud83c%5Cudfae+%5Cu0627%5Cu06cc%5Cu062c%5Cu0627%5Cu062f+%5Cu0628%5Cu0627%5Cu0632%5Cu06cc+%5Cu06a9%5Cu0644%5Cu0627%5Cu0633%5Cu06cc%5Cu06a9%22%2C+%22callback_data%22%3A+%22mode_classic%22%7D%5D%5D%7D%2C+%22description%22%3A+%22%5Cu0633%5Cu0624%5Cu0627%5Cu0644%5Cu0627%5Cu062a+%5Cu0645%5Cu0639%5Cu0645%5Cu0648%5Cu0644%5Cu06cc+%5Cu0648+%5Cu0633%5Cu0631%5Cu06af%5Cu0631%5Cu0645%5Cu200c%5Cu06a9%5Cu0646%5Cu0646%5Cu062f%5Cu0647%22%7D%2C%7B%22type%22%3A+%22article%22%2C+%22id%22%3A+%22create_challenge%22%2C+%22title%22%3A+%22%5Cud83d%5Cudd25+%5Cu0628%5Cu0627%5Cu0632%5Cu06cc+%5Cu0686%5Cu0627%5Cu0644%5Cu0634%5Cu06cc%22%2C+%22input_message_content%22%3A+%7B%22message_text%22%3A+%22%5Cud83d%5Cudd25+%5Cu0628%5Cu0627%5Cu0632%5Cu06cc+%5Cu0686%5Cu0627%5Cu0644%5Cu0634%5Cu06cc+-+%5Cu0633%5Cu0624%5Cu0627%5Cu0644%5Cu0627%5Cu062a+%5Cu0633%5Cu062e%5Cu062a%5Cu200c%5Cu062a%5Cu0631+%5Cu0648+%5Cu0647%5Cu06cc%5Cu062c%5Cu0627%5Cu0646%5Cu200c%5Cu0627%5Cu0646%5Cu06af%5Cu06cc%5Cu0632%5Cu062a%5Cu0631%5Cn%5Cn%5Cu0628%5Cu0631%5Cu0627%5Cu06cc+%5Cu0627%5Cu06cc%5Cu062c%5Cu0627%5Cu062f+%5Cu0628%5Cu0627%5Cu0632%5Cu06cc+%5Cu06a9%5Cu0644%5Cu06cc%5Cu06a9+%5Cu06a9%5Cu0646%5Cu06cc%5Cu062f%3A%22%7D%2C+%22reply_markup%22%3A+%7B%22inline_keyboard%22%3A+%5B%5B%7B%22text%22%3A+%22%5Cud83c%5Cudfae+%5Cu0627%5Cu06cc%5Cu062c%5Cu0627%5Cu062f+%5Cu0628%5Cu0627%5Cu0632%5Cu06cc+%5Cu0686%5Cu0627%5Cu0644%5Cu0634%5Cu06cc%22%2C+%22callback_data%22%3A+%22mode_challenge%22%7D%5D%5D%7D%2C+%22description%22%3A+%22%5Cu0633%5Cu0624%5Cu0627%5Cu0644%5Cu0627%5Cu062a+%5Cu0633%5Cu062e%5Cu062a%5Cu200c%5Cu062a%5Cu0631+%5Cu0648+%5Cu0647%5Cu06cc%5Cu062c%5Cu0627%5Cu0646%5Cu200c%5Cu0627%5Cu0646%5Cu06af%5Cu06cc%5Cu0632%5Cu062a%5Cu0631%22%7D%5D&cache_time=1 HTTP/1.1" 200 25
2025-08-13 20:38:21,239 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334583&timeout=20 HTTP/1.1" 200 439
2025-08-13 20:38:21,240 | DEBUG | connectionpool:241 | Starting new HTTP connection (1): 172.245.81.156:3000
2025-08-13 20:38:22,126 | DEBUG | connectionpool:544 | http://172.245.81.156:3000 "GET /api/channel HTTP/1.1" 200 None
2025-08-13 20:38:22,264 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getChatMember?chat_id=%40thisistestbynotfound&user_id=6602283244 HTTP/1.1" 200 272
2025-08-13 20:38:22,447 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getChatMember?chat_id=%40testbynf&user_id=6602283244 HTTP/1.1" 200 272
2025-08-13 20:38:23,061 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "POST /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/editMessageText?text=%0A%F0%9F%8E%AE+%D8%A8%D8%A7%D8%B2%DB%8C+%D8%A8%D8%A7+%D9%85%D9%88%D9%81%D9%82%DB%8C%D8%AA+%D8%A7%DB%8C%D8%AC%D8%A7%D8%AF+%D8%B4%D8%AF%21%0A%0A%F0%9F%8F%B7%EF%B8%8F+%DA%A9%D8%AF+%D8%A8%D8%A7%D8%B2%DB%8C%3A+%3Ccode%3E17IV3Z51%3C%2Fcode%3E%0A%F0%9F%8E%AF+%D9%86%D9%88%D8%B9%3A+%F0%9F%8E%AF+%DA%A9%D9%84%D8%A7%D8%B3%DB%8C%DA%A9%0A%0A%D8%A8%D8%B1%D8%A7%DB%8C+%D8%B4%D8%B1%D9%88%D8%B9+%D8%A8%D8%A7%D8%B2%DB%8C+%D8%B1%D9%88%DB%8C+%D8%AF%DA%A9%D9%85%D9%87+%D8%B2%DB%8C%D8%B1+%DA%A9%D9%84%DB%8C%DA%A9+%DA%A9%D9%86+%D9%88+%DA%86%D8%AA+%D9%85%D9%88%D8%B1%D8%AF+%D9%86%D8%B8%D8%B1%D8%AA+%D8%B1%D9%88+%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8+%DA%A9%D9%86+%F0%9F%91%87%0A&inline_message_id=BAAAAOzYhokBAAAAlwoAADovxlMYrCDX&parse_mode=HTML&reply_markup=%7B%22inline_keyboard%22%3A+%5B%5B%7B%22text%22%3A+%22%5Cud83d%5Cude80+%5Cu0634%5Cu0631%5Cu0648%5Cu0639+%5Cu0628%5Cu0627%5Cu0632%5Cu06cc+%5Cu062f%5Cu0631+%5Cu0686%5Cu062a%22%2C+%22switch_inline_query%22%3A+%22game_17IV3Z51%22%7D%5D%2C+%5B%7B%22text%22%3A+%22%5Cud83d%5Cudd19+%5Cu0628%5Cu0631%5Cu06af%5Cu0634%5Cu062a%22%2C+%22callback_data%22%3A+%22back_to_main%22%7D%5D%5D%7D HTTP/1.1" 200 25
2025-08-13 20:38:42,392 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:39:04,079 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:39:25,239 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:39:46,379 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:40:07,521 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:40:28,668 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:40:49,821 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:41:10,965 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:41:11,972 | DEBUG | connectionpool:1049 | Starting new HTTPS connection (1): api.telegram.org:443
2025-08-13 20:41:32,410 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:41:53,555 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:42:14,742 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:42:35,942 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:42:57,186 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:43:18,359 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:43:40,129 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:44:01,921 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:44:23,697 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:44:45,189 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:45:07,079 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:45:28,505 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:45:29,511 | DEBUG | connectionpool:289 | Resetting dropped connection: api.telegram.org
2025-08-13 20:45:50,018 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:46:11,177 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:46:32,328 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:46:53,477 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:47:14,608 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:47:35,757 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:47:56,909 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:48:18,037 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:48:39,157 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:49:00,308 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:49:21,457 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:49:42,816 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:50:03,957 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:50:25,108 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:50:46,236 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:51:07,386 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:51:28,516 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
2025-08-13 20:51:29,521 | DEBUG | connectionpool:1049 | Starting new HTTPS connection (1): api.telegram.org:443
2025-08-13 20:51:50,017 | DEBUG | connectionpool:544 | https://api.telegram.org:443 "GET /bot7316154018:AAGBmMBIn7fszYdQQhEsOPxDasrYxWZGj8M/getUpdates?offset=812334584&timeout=20 HTTP/1.1" 200 23
